Drug_Target,GROUNDTRUTH
C0008402_C0268251,0
C0008402_C0268465,0
C0008402_C0268490,0
C0008402_C0268542,0
C0008402_C0268579,0
C0008402_C0270846,0
C0008402_C0282528,0
C0008402_C0349653,0
C0008402_C0442874,0
C0008402_C0494475,0
C0008402_C0524851,0
C0008402_C0751434,0
C0008402_C0751435,0
C0008402_C0751436,0
C0008402_C0751882,0
C0008402_C0752120,0
C0008402_C0878544,0
C0008402_C0878773,0
C0008402_C0948089,0
C0008402_C1145670,0
C0008402_C1527231,0
C0008402_C1849508,0
C0008402_C1961835,0
C0008402_C2931688,0
C0008402_C5203670,0
C0008405_C0001125,0
C0008405_C0002066,0
C0008405_C0002395,0
C0008405_C0002986,0
C0008405_C0004096,0
C0008405_C0004238,0
C0008405_C0007194,0
C0008405_C0007222,0
C0008405_C0011168,0
C0008405_C0011849,0
C0008405_C0011860,0
C0008405_C0014544,0
C0008405_C0017205,0
C0008405_C0018790,0
C0008405_C0018799,0
C0008405_C0018801,0
C0008405_C0018802,0
C0008405_C0019147,0
C0008405_C0019151,0
C0008405_C0019202,0
C0008405_C0019247,0
C0008405_C0019880,0
C0008405_C0020179,0
C0008405_C0020538,0
C0008405_C0020541,0
C0008405_C0020615,0
C0008405_C0023521,0
C0008405_C0023890,0
C0008405_C0023895,0
C0008405_C0024117,0
C0008405_C0024408,0
C0008405_C0024776,0
C0008405_C0025517,0
C0008405_C0025521,0
C0008405_C0026848,0
C0008405_C0026850,0
C0008405_C0026896,0
C0008405_C0027051,0
C0008405_C0027126,0
C0008405_C0027765,0
C0008405_C0027868,0
C0008405_C0030567,0
C0008405_C0031485,0
C0008405_C0038454,0
C0008405_C0043459,0
C0008405_C0085584,0
C0008405_C0087012,0
C0008405_C0149931,0
C0008405_C0154246,0
C0008405_C0162309,0
C0008405_C0162671,0
C0008405_C0220756,0
C0008405_C0242422,0
C0008405_C0268250,0
C0008405_C0268251,0
C0008405_C0268465,0
C0008405_C0268490,0
C0008405_C0268542,0
C0008405_C0268579,0
C0008405_C0270846,0
C0008405_C0282528,0
C0008405_C0349653,0
C0008405_C0442874,0
C0008405_C0494475,0
C0008405_C0524851,0
C0008405_C0751434,0
C0008405_C0751435,0
C0008405_C0751436,0
C0008405_C0751882,0
C0008405_C0752120,0
C0008405_C0878544,0
C0008405_C0878773,0
C0008405_C0948089,0
C0008405_C1145670,0
C0008405_C1527231,0
C0008405_C1849508,0
C0008405_C1961835,0
C0008405_C2931688,0
C0008405_C5203670,0
C0008742_C0001125,0
C0008742_C0002066,0
C0008742_C0002395,0
C0008742_C0002986,0
C0008742_C0004238,0
C0008742_C0007194,0
C0008742_C0007222,0
C0008742_C0011168,0
C0008742_C0011849,0
C0008742_C0011860,0
C0008742_C0014544,0
C0008742_C0017205,0
C0008742_C0018790,0
C0008742_C0018799,0
C0008742_C0018801,0
C0008742_C0018802,0
C0008742_C0019147,0
C0008742_C0019151,0
C0008742_C0019202,0
C0008742_C0019247,0
C0008742_C0019880,0
C0008742_C0020179,0
C0008742_C0020538,0
C0008742_C0020541,0
C0008742_C0020615,0
C0008742_C0023521,0
C0008742_C0023890,0
C0008742_C0023895,0
C0008742_C0024117,0
C0008742_C0024408,0
C0008742_C0024776,0
C0008742_C0025517,0
C0008742_C0025521,0
C0008742_C0026848,0
C0008742_C0026850,0
C0008742_C0026896,0
C0008742_C0027051,0
C0008742_C0027126,0
C0008742_C0027765,0
C0008742_C0027868,0
C0008742_C0028754,0
C0008742_C0030567,0
C0008742_C0031485,0
C0008742_C0038454,0
C0008742_C0043459,0
C0008742_C0085584,0
C0008742_C0087012,0
C0008742_C0149931,0
C0008742_C0154246,0
C0008742_C0162309,0
C0008742_C0162671,0
C0008742_C0220756,0
C0008742_C0242422,0
C0008742_C0268250,0
C0008742_C0268251,0
C0008742_C0268465,0
C0008742_C0268490,0
C0008742_C0268542,0
C0008742_C0268579,0
C0008742_C0270846,0
C0008742_C0282528,0
C0008742_C0349653,0
C0008742_C0442874,0
C0008742_C0494475,0
C0008742_C0524851,0
C0008742_C0751434,0
C0008742_C0751435,0
C0008742_C0751436,0
C0008742_C0751882,0
C0008742_C0752120,0
C0008742_C0878544,0
C0008742_C0878773,0
C0008742_C0948089,0
C0008742_C1145670,0
C0008742_C1527231,0
C0008742_C1849508,0
C0008742_C1961835,0
C0008742_C2931688,0
C0008742_C5203670,0
C0008838_C0001125,0
C0008838_C0002066,0
C0008838_C0002395,0
C0008838_C0002986,0
C0008838_C0004096,0
C0008838_C0004238,0
C0008838_C0007194,0
C0008838_C0007222,0
C0008838_C0011168,0
C0008838_C0011849,0
C0008838_C0011860,0
C0008838_C0014544,0
C0008838_C0017205,0
C0008838_C0018790,0
C0008838_C0018799,0
C0008838_C0018801,0
C0008838_C0018802,0
C0008838_C0019147,0
C0008838_C0019151,0
C0008838_C0019202,0
C0008838_C0019247,0
C0008838_C0019880,0
C0008838_C0020179,0
C0008838_C0020538,0
C0008838_C0020541,0
C0008838_C0020615,0
C0008838_C0023521,0
C0008838_C0023890,0
C0008838_C0024117,0
C0008838_C0024408,0
C0008838_C0024776,0
C0008838_C0025517,0
C0008838_C0025521,0
C0008838_C0026848,0
C0008838_C0026850,0
C0008838_C0026896,0
C0008838_C0027051,0
C0008838_C0027126,0
C0008838_C0027765,0
C0008838_C0027868,0
C0008838_C0028754,0
C0008838_C0030567,0
C0008838_C0031485,0
C0008838_C0038454,0
C0008838_C0043459,0
C0008838_C0085584,0
C0008838_C0087012,0
C0008838_C0149931,0
C0008838_C0154246,0
C0008838_C0162309,0
C0008838_C0162671,0
C0008838_C0220756,0
C0008838_C0242422,0
C0008838_C0268250,0
C0008838_C0268251,0
C0008838_C0268465,0
C0008838_C0268490,0
C0008838_C0268542,0
C0008838_C0268579,0
C0008838_C0270846,0
C0008838_C0282528,0
C0008838_C0349653,0
C0008838_C0442874,0
C0008838_C0494475,0
C0008838_C0524851,0
C0008838_C0751434,0
C0008838_C0751435,0
C0008838_C0751436,0
C0008838_C0751882,0
C0008838_C0752120,0
C0008838_C0878544,0
C0008838_C0878773,0
C0008838_C0948089,0
C0008838_C1145670,0
C0008838_C1527231,0
C0008838_C1849508,0
C0008838_C1961835,0
C0008838_C2931688,0
C0008838_C5203670,0
C0008845_C0001125,0
C0008845_C0002066,0
C0008845_C0002395,0
C0008845_C0002986,0
C0008845_C0004096,0
C0008845_C0004238,0
C0008845_C0007194,0
C0008845_C0007222,0
C0008845_C0011168,0
C0008845_C0011849,0
C0008845_C0011860,0
C0008845_C0014544,0
C0008845_C0017205,0
C0008845_C0018790,0
C0008845_C0018799,0
C0008845_C0018801,0
C0008845_C0018802,0
C0008845_C0019147,0
C0008845_C0019151,0
C0008845_C0019202,0
C0008845_C0019247,0
C0008845_C0019880,0
C0008845_C0020179,0
C0008845_C0020538,0
C0008845_C0020541,0
C0008845_C0020615,0
C0008845_C0023521,0
C0008845_C0023890,0
C0008845_C0023895,0
C0008845_C0024117,0
C0008845_C0024408,0
C0008845_C0024776,0
C0008845_C0025517,0
C0008845_C0025521,0
C0008845_C0026848,0
C0008845_C0026850,0
C0008845_C0026896,0
C0008845_C0027051,0
C0008845_C0027126,0
C0008845_C0027765,0
C0008845_C0027868,0
C0008845_C0028754,0
C0008845_C0031485,0
C0008845_C0038454,0
C0008845_C0043459,0
C0008845_C0085584,0
C0008845_C0087012,0
C0008845_C0149931,0
C0008845_C0154246,0
C0008845_C0162309,0
C0008845_C0162671,0
C0008845_C0220756,0
C0008845_C0242422,0
C0008845_C0268250,0
C0008845_C0268251,0
C0008845_C0268465,0
C0008845_C0268490,0
C0008845_C0268542,0
C0008845_C0268579,0
C0008845_C0270846,0
C0008845_C0282528,0
C0008845_C0349653,0
C0008845_C0442874,0
C0008845_C0494475,0
C0008845_C0524851,0
C0008845_C0751434,0
C0008845_C0751435,0
C0008845_C0751436,0
C0008845_C0751882,0
C0008845_C0752120,0
C0008845_C0878544,0
C0008845_C0878773,0
C0008845_C1145670,0
C0008845_C1527231,0
C0008845_C1849508,0
C0008845_C1961835,0
C0008845_C2931688,0
C0008845_C5203670,0
C0008864_C0001125,0
C0008864_C0002066,0
C0008864_C0002395,0
C0008864_C0002986,0
C0008864_C0004238,0
C0008864_C0007194,0
C0008864_C0007222,0
C0008864_C0011168,0
C0008864_C0011849,0
C0008864_C0011860,0
C0008864_C0014544,0
C0008864_C0017205,0
C0008864_C0018790,0
C0008864_C0018799,0
C0008864_C0018801,0
C0008864_C0018802,0
C0008864_C0019147,0
C0008864_C0019151,0
C0008864_C0019202,0
C0008864_C0019247,0
C0008864_C0019880,0
C0008864_C0020179,0
C0008864_C0020541,0
C0008864_C0020615,0
C0008864_C0023521,0
C0008864_C0023890,0
C0008864_C0023895,0
C0008864_C0024117,0
C0008864_C0024408,0
C0008864_C0024776,0
C0008864_C0025517,0
C0008864_C0025521,0
C0008864_C0026848,0
C0008864_C0026850,0
C0008864_C0026896,0
C0008864_C0027051,0
C0008864_C0027126,0
C0008864_C0027765,0
C0008864_C0027868,0
C0008864_C0028754,0
C0008864_C0030567,0
C0008864_C0031485,0
C0008864_C0038454,0
C0008864_C0043459,0
C0008864_C0085584,0
C0008864_C0087012,0
C0008864_C0149931,0
C0008864_C0154246,0
C0008864_C0162309,0
C0008864_C0220756,0
C0008864_C0242422,0
C0008864_C0268250,0
C0008864_C0268251,0
C0008864_C0268465,0
C0008864_C0268490,0
C0008864_C0268542,0
C0008864_C0268579,0
C0008864_C0270846,0
C0008864_C0282528,0
C0008864_C0349653,0
C0008864_C0442874,0
C0008864_C0494475,0
C0008864_C0524851,0
C0008864_C0751434,0
C0008864_C0751435,0
C0008864_C0751436,0
C0008864_C0751882,0
C0008864_C0752120,0
C0008864_C0878544,0
C0008864_C0878773,0
C0008864_C0948089,0
C0008864_C1527231,0
C0008864_C1849508,0
C0008864_C1961835,0
C0008864_C2931688,0
C0008864_C5203670,0
C0008932_C0001125,0
C0008932_C0002066,0
C0008932_C0002395,0
C0008932_C0002986,0
C0008932_C0004096,0
C0008932_C0004238,0
C0008932_C0007194,0
C0008932_C0007222,0
C0008932_C0011168,0
C0008932_C0011849,0
C0008932_C0011860,0
C0008932_C0014544,0
C0008932_C0017205,0
C0008932_C0018790,0
C0008932_C0018799,0
C0008932_C0018801,0
C0008932_C0018802,0
C0008932_C0019147,0
C0008932_C0019151,0
C0008932_C0019202,0
C0008932_C0019247,0
C0008932_C0019880,0
C0008932_C0020179,0
C0008932_C0020538,0
C0008932_C0020541,0
C0008932_C0020615,0
C0008932_C0023521,0
C0008932_C0023890,0
C0008932_C0023895,0
C0008932_C0024117,0
C0008932_C0024408,0
C0008932_C0024776,0
C0008932_C0025517,0
C0008932_C0025521,0
C0008932_C0026848,0
C0008932_C0026850,0
C0008932_C0026896,0
C0008932_C0027051,0
C0008932_C0027126,0
C0008932_C0027765,0
C0008932_C0027868,0
C0008932_C0028754,0
C0008932_C0031485,0
C0008932_C0038454,0
C0008932_C0043459,0
C0008932_C0085584,0
C0008932_C0087012,0
C0008932_C0149931,0
C0008932_C0154246,0
C0008932_C0162309,0
C0008932_C0162671,0
C0008932_C0220756,0
C0008932_C0242422,0
C0008932_C0268250,0
C0008932_C0268251,0
C0008932_C0268465,0
C0008932_C0268490,0
C0008932_C0268542,0
C0008932_C0268579,0
C0008932_C0270846,0
C0008932_C0282528,0
C0008932_C0349653,0
C0008932_C0442874,0
C0008932_C0494475,0
C0008932_C0524851,0
C0008932_C0751434,0
C0008932_C0751435,0
C0008932_C0751436,0
C0008932_C0751882,0
C0008932_C0752120,0
C0008932_C0878544,0
C0008932_C0878773,0
C0008932_C0948089,0
C0008932_C1145670,0
C0008932_C1527231,0
C0008932_C1849508,0
C0008932_C1961835,0
C0008932_C2931688,0
C0008932_C5203670,0
C0009002_C0001125,0
C0009002_C0002066,0
C0009002_C0002395,0
C0009002_C0002986,0
C0009002_C0004096,0
C0009002_C0004238,0
C0009002_C0007194,0
C0009002_C0011168,0
C0009002_C0011849,0
C0009002_C0011860,0
C0009002_C0014544,0
C0009002_C0017205,0
C0009002_C0018790,0
C0009002_C0018799,0
C0009002_C0018801,0
C0009002_C0018802,0
C0009002_C0019147,0
C0009002_C0019151,0
C0009002_C0019202,0
C0009002_C0019247,0
C0009002_C0019880,0
C0009002_C0020179,0
C0009002_C0020538,0
C0009002_C0020541,0
C0009002_C0020615,0
C0009002_C0023521,0
C0009002_C0023890,0
C0009002_C0023895,0
C0009002_C0024117,0
C0009002_C0024408,0
C0009002_C0024776,0
C0009002_C0025517,0
C0009002_C0025521,0
C0009002_C0026848,0
C0009002_C0026850,0
C0009002_C0026896,0
C0009002_C0027126,0
C0009002_C0027765,0
C0009002_C0027868,0
C0009002_C0028754,0
C0009002_C0030567,0
C0009002_C0031485,0
C0009002_C0038454,0
C0009002_C0043459,0
C0009002_C0085584,0
C0009002_C0087012,0
C0009002_C0149931,0
C0009002_C0154246,0
C0009002_C0162309,0
C0009002_C0162671,0
C0009002_C0220756,0
C0009002_C0242422,0
C0009002_C0268250,0
C0009002_C0268251,0
C0009002_C0268465,0
C0009002_C0268490,0
C0009002_C0268542,0
C0009002_C0268579,0
C0009002_C0270846,0
C0009002_C0282528,0
C0009002_C0349653,0
C0009002_C0442874,0
C0009002_C0494475,0
C0009002_C0524851,0
C0009002_C0751434,0
C0009002_C0751435,0
C0009002_C0751436,0
C0009002_C0751882,0
C0009002_C0752120,0
C0009002_C0878544,0
C0009002_C0878773,0
C0009002_C0948089,0
C0009002_C1145670,0
C0009002_C1527231,0
C0009002_C1849508,0
C0009002_C1961835,0
C0009002_C2931688,0
C0009002_C5203670,0
C0009008_C0001125,0
C0009008_C0002066,0
C0009008_C0002395,0
C0009008_C0002986,0
C0009008_C0004096,0
C0009008_C0004238,0
C0009008_C0007194,0
C0009008_C0007222,0
C0009008_C0011168,0
C0009008_C0011849,0
C0009008_C0011860,0
C0009008_C0014544,0
C0009008_C0017205,0
C0009008_C0018790,0
C0009008_C0018799,0
C0009008_C0018801,0
C0009008_C0018802,0
C0009008_C0019147,0
C0009008_C0019151,0
C0009008_C0019202,0
C0009008_C0019247,0
C0009008_C0019880,0
C0009008_C0020179,0
C0009008_C0020538,0
C0009008_C0020541,0
C0009008_C0020615,0
C0009008_C0023521,0
C0009008_C0023890,0
C0009008_C0023895,0
C0009008_C0024117,0
C0009008_C0024408,0
C0009008_C0024776,0
C0009008_C0025517,0
C0009008_C0025521,0
C0009008_C0026848,0
C0009008_C0026850,0
C0009008_C0026896,0
C0009008_C0027051,0
C0009008_C0027126,0
C0009008_C0027765,0
C0009008_C0027868,0
C0009008_C0030567,0
C0009008_C0031485,0
C0009008_C0038454,0
C0009008_C0043459,0
C0009008_C0085584,0
C0009008_C0087012,0
C0009008_C0149931,0
C0009008_C0154246,0
C0009008_C0162309,0
C0009008_C0162671,0
C0009008_C0220756,0
C0009008_C0242422,0
C0009008_C0268250,0
C0009008_C0268251,0
C0009008_C0268465,0
C0009008_C0268490,0
C0009008_C0268542,0
C0009008_C0268579,0
C0009008_C0270846,0
C0009008_C0282528,0
C0009008_C0349653,0
C0009008_C0442874,0
C0009008_C0494475,0
C0009008_C0524851,0
C0009008_C0751434,0
C0009008_C0751435,0
C0009008_C0751436,0
C0009008_C0751882,0
C0009008_C0752120,0
C0009008_C0878544,0
C0009008_C0878773,0
C0009008_C0948089,0
C0009008_C1145670,0
C0009008_C1527231,0
C0009008_C1849508,0
C0009008_C1961835,0
C0009008_C2931688,0
C0009008_C5203670,0
C0009011_C0001125,0
C0009011_C0002066,0
C0009011_C0002395,0
C0009011_C0002986,0
C0009011_C0004096,0
C0009011_C0004238,0
C0009011_C0007194,0
C0009011_C0007222,0
C0009011_C0011168,0
C0009011_C0011849,0
C0009011_C0011860,0
C0009011_C0014544,0
C0009011_C0017205,0
C0009011_C0018790,0
C0009011_C0018799,0
C0009011_C0018801,0
C0009011_C0018802,0
C0009011_C0019147,0
C0009011_C0019151,0
C0009011_C0019202,0
C0009011_C0019247,0
C0009011_C0019880,0
C0009011_C0020179,0
C0009011_C0020538,0
C0009011_C0020541,0
C0009011_C0020615,0
C0009011_C0023521,0
C0009011_C0023890,0
C0009011_C0023895,0
C0009011_C0024117,0
C0009011_C0024408,0
C0009011_C0024776,0
C0009011_C0025517,0
C0009011_C0025521,0
C0009011_C0026848,0
C0009011_C0026850,0
C0009011_C0026896,0
C0009011_C0027051,0
C0009011_C0027126,0
C0009011_C0027765,0
C0009011_C0027868,0
C0009011_C0028754,0
C0009011_C0030567,0
C0009011_C0031485,0
C0009011_C0038454,0
C0009011_C0043459,0
C0009011_C0085584,0
C0009011_C0087012,0
C0009011_C0149931,0
C0009011_C0154246,0
C0009011_C0162309,0
C0009011_C0162671,0
C0009011_C0220756,0
C0009011_C0242422,0
C0009011_C0268250,0
C0009011_C0268251,0
C0009011_C0268465,0
C0009011_C0268490,0
C0009011_C0268542,0
C0009011_C0268579,0
C0009011_C0282528,0
C0009011_C0349653,0
C0009011_C0442874,0
C0009011_C0494475,0
C0009011_C0524851,0
C0009011_C0751434,0
C0009011_C0751435,0
C0009011_C0751436,0
C0009011_C0751882,0
C0009011_C0752120,0
C0009011_C0878544,0
C0009011_C0878773,0
C0009011_C0948089,0
C0009011_C1145670,0
C0009011_C1527231,0
C0009011_C1849508,0
C0009011_C1961835,0
C0009011_C2931688,0
C0009011_C5203670,0
C0009014_C0001125,0
C0009014_C0002066,0
C0009014_C0002395,0
C0009014_C0002986,0
C0009014_C0004096,0
C0009014_C0004238,0
C0009014_C0007194,0
C0009014_C0011168,0
C0009014_C0011849,0
C0009014_C0011860,0
C0009014_C0014544,0
C0009014_C0017205,0
C0009014_C0018790,0
C0009014_C0018799,0
C0009014_C0018801,0
C0009014_C0018802,0
C0009014_C0019147,0
C0009014_C0019151,0
C0009014_C0019202,0
C0009014_C0019247,0
C0009014_C0019880,0
C0009014_C0020179,0
C0009014_C0020541,0
C0009014_C0020615,0
C0009014_C0023521,0
C0009014_C0023890,0
C0009014_C0023895,0
C0009014_C0024117,0
C0009014_C0024408,0
C0009014_C0024776,0
C0009014_C0025517,0
C0009014_C0025521,0
C0009014_C0026848,0
C0009014_C0026850,0
C0009014_C0026896,0
C0009014_C0027051,0
C0009014_C0027126,0
C0009014_C0027765,0
C0009014_C0027868,0
C0009014_C0028754,0
C0009014_C0030567,0
C0009014_C0031485,0
C0009014_C0038454,0
C0009014_C0043459,0
C0009014_C0085584,0
C0009014_C0087012,0
C0009014_C0149931,0
C0009014_C0154246,0
C0009014_C0162309,0
C0009014_C0162671,0
C0009014_C0220756,0
C0009014_C0242422,0
C0009014_C0268250,0
C0009014_C0268251,0
C0009014_C0268465,0
C0009014_C0268490,0
C0009014_C0268542,0
C0009014_C0268579,0
C0009014_C0270846,0
C0009014_C0282528,0
C0009014_C0349653,0
C0009014_C0442874,0
C0009014_C0494475,0
C0009014_C0524851,0
C0009014_C0751434,0
C0009014_C0751435,0
C0009014_C0751436,0
C0009014_C0751882,0
C0009014_C0752120,0
C0009014_C0878544,0
C0009014_C0878773,0
C0009014_C0948089,0
C0009014_C1145670,0
C0009014_C1527231,0
C0009014_C1849508,0
C0009014_C1961835,0
C0009014_C2931688,0
C0009014_C5203670,0
C0009262_C0001125,0
C0009262_C0002066,0
C0009262_C0002395,0
C0009262_C0002986,0
C0009262_C0004096,0
C0009262_C0004238,0
C0009262_C0007194,0
C0009262_C0011168,0
C0009262_C0011849,0
C0009262_C0011860,0
C0009262_C0014544,0
C0009262_C0017205,0
C0009262_C0018790,0
C0009262_C0018799,0
C0009262_C0018801,0
C0009262_C0018802,0
C0009262_C0019147,0
C0009262_C0019151,0
C0009262_C0019202,0
C0009262_C0019247,0
C0009262_C0019880,0
C0009262_C0020179,0
C0009262_C0020538,0
C0009262_C0020541,0
C0009262_C0020615,0
C0009262_C0023521,0
C0009262_C0023890,0
C0009262_C0023895,0
C0009262_C0024117,0
C0009262_C0024408,0
C0009262_C0024776,0
C0009262_C0025517,0
C0009262_C0025521,0
C0009262_C0026848,0
C0009262_C0026850,0
C0009262_C0026896,0
C0009262_C0027051,0
C0009262_C0027126,0
C0009262_C0027765,0
C0009262_C0027868,0
C0009262_C0028754,0
C0009262_C0030567,0
C0009262_C0031485,0
C0009262_C0038454,0
C0009262_C0043459,0
C0009262_C0085584,0
C0009262_C0087012,0
C0009262_C0149931,0
C0009262_C0154246,0
C0009262_C0162309,0
C0009262_C0162671,0
C0009262_C0220756,0
C0009262_C0242422,0
C0009262_C0268250,0
C0009262_C0268251,0
C0009262_C0268465,0
C0009262_C0268490,0
C0009262_C0268542,0
C0009262_C0268579,0
C0009262_C0270846,0
C0009262_C0282528,0
C0009262_C0349653,0
C0009262_C0442874,0
C0009262_C0494475,0
C0009262_C0524851,0
C0009262_C0751434,0
C0009262_C0751435,0
C0009262_C0751436,0
C0009262_C0751882,0
C0009262_C0752120,0
C0009262_C0878544,0
C0009262_C0878773,0
C0009262_C0948089,0
C0009262_C1145670,0
C0009262_C1527231,0
C0009262_C1849508,0
C0009262_C1961835,0
C0009262_C2931688,0
C0009262_C5203670,0
C0010286_C0001125,0
C0010286_C0002066,0
C0010286_C0002395,0
C0010286_C0002986,0
C0010286_C0004096,0
C0010286_C0004238,0
C0010286_C0007194,0
C0010286_C0007222,0
C0010286_C0011168,0
C0010286_C0011849,0
C0010286_C0011860,0
C0010286_C0014544,0
C0010286_C0017205,0
C0010286_C0018790,0
C0010286_C0018799,0
C0010286_C0018801,0
C0010286_C0018802,0
C0010286_C0019147,0
C0010286_C0019151,0
C0010286_C0019202,0
C0010286_C0019247,0
C0010286_C0019880,0
C0010286_C0020538,0
C0010286_C0020541,0
C0010286_C0020615,0
C0010286_C0023521,0
C0010286_C0023890,0
C0010286_C0023895,0
C0010286_C0024117,0
C0010286_C0024408,0
C0010286_C0024776,0
C0010286_C0025517,0
C0010286_C0025521,0
C0010286_C0026848,0
C0010286_C0026850,0
C0010286_C0026896,0
C0010286_C0027051,0
C0010286_C0027126,0
C0010286_C0027765,0
C0010286_C0027868,0
C0010286_C0028754,0
C0010286_C0031485,0
C0010286_C0038454,0
C0010286_C0043459,0
C0010286_C0085584,0
C0010286_C0087012,0
C0010286_C0149931,0
C0010286_C0154246,0
C0010286_C0162309,0
C0010286_C0162671,0
C0010286_C0220756,0
C0010286_C0242422,0
C0010286_C0268250,0
C0010286_C0268251,0
C0010286_C0268465,0
C0010286_C0268490,0
C0010286_C0268542,0
C0010286_C0268579,0
C0010286_C0270846,0
C0010286_C0282528,0
C0010286_C0349653,0
C0010286_C0442874,0
C0010286_C0494475,0
C0010286_C0524851,0
C0010286_C0751434,0
C0010286_C0751435,0
C0010286_C0751436,0
C0010286_C0751882,0
C0010286_C0752120,0
C0010286_C0878544,0
C0010286_C0878773,0
C0010286_C0948089,0
C0010286_C1145670,0
C0010286_C1527231,0
C0010286_C1849508,0
C0010286_C1961835,0
C0010286_C2931688,0
C0010286_C5203670,0
C0010347_C0001125,0
C0010347_C0002066,0
C0010347_C0002986,0
C0010347_C0004238,0
C0010347_C0007194,0
C0010347_C0007222,0
C0010347_C0011168,0
C0010347_C0011849,0
C0010347_C0011860,0
C0010347_C0014544,0
C0010347_C0017205,0
C0010347_C0018790,0
C0010347_C0018799,0
C0010347_C0018801,0
C0010347_C0018802,0
C0010347_C0019147,0
C0010347_C0019151,0
C0010347_C0019202,0
C0010347_C0019247,0
C0010347_C0019880,0
C0010347_C0020179,0
C0010347_C0020538,0
C0010347_C0020541,0
C0010347_C0020615,0
C0010347_C0023521,0
C0010347_C0023890,0
C0010347_C0023895,0
C0010347_C0024117,0
C0010347_C0024408,0
C0010347_C0024776,0
C0010347_C0025517,0
C0010347_C0025521,0
C0010347_C0026848,0
C0010347_C0026850,0
C0010347_C0026896,0
C0010347_C0027051,0
C0010347_C0027126,0
C0010347_C0027765,0
C0010347_C0027868,0
C0010347_C0028754,0
C0010347_C0030567,0
C0010347_C0031485,0
C0010347_C0038454,0
C0010347_C0043459,0
C0010347_C0085584,0
C0010347_C0087012,0
C0010347_C0149931,0
C0010347_C0154246,0
C0010347_C0162309,0
C0010347_C0162671,0
C0010347_C0220756,0
C0010347_C0242422,0
C0010347_C0268250,0
C0010347_C0268251,0
C0010347_C0268465,0
C0010347_C0268490,0
C0010347_C0268542,0
C0010347_C0268579,0
C0010347_C0270846,0
C0010347_C0282528,0
C0010347_C0349653,0
C0010347_C0442874,0
C0010347_C0494475,0
C0010347_C0524851,0
C0010347_C0751434,0
C0010347_C0751435,0
C0010347_C0751436,0
C0010347_C0751882,0
C0010347_C0752120,0
C0010347_C0878544,0
C0010347_C0878773,0
C0010347_C0948089,0
C0010347_C1145670,0
C0010347_C1527231,0
C0010347_C1849508,0
C0010347_C1961835,0
C0010347_C2931688,0
C0010347_C5203670,0
C0010583_C0001125,0
C0010583_C0002066,0
C0010583_C0002395,0
C0010583_C0002986,0
C0010583_C0004096,0
C0010583_C0004238,0
C0010583_C0007194,0
C0010583_C0007222,0
C0010583_C0011168,0
C0010583_C0011849,0
C0010583_C0011860,0
C0010583_C0014544,0
C0010583_C0018790,0
C0010583_C0018799,0
C0010583_C0018801,0
C0010583_C0018802,0
C0010583_C0019147,0
C0010583_C0019151,0
C0010583_C0019202,0
C0010583_C0019247,0
C0010583_C0019880,0
C0010583_C0020179,0
C0010583_C0020538,0
C0010583_C0020541,0
C0010583_C0020615,0
C0010583_C0023890,0
C0010583_C0023895,0
C0010583_C0024117,0
C0010583_C0024408,0
C0010583_C0024776,0
C0010583_C0025517,0
C0010583_C0025521,0
C0010583_C0026850,0
C0010583_C0027051,0
C0010583_C0027126,0
C0010583_C0027765,0
C0010583_C0027868,0
C0010583_C0028754,0
C0010583_C0030567,0
C0010583_C0031485,0
C0010583_C0038454,0
